49455.4486735 ,  49407.0067945
49460.8475321 ,  49372.3867104
49420.2081348 ,  49349.6060951
49332.4309439 ,  49331.853863
49332.4309439 ,  49327.9941293
49332.4309439 ,  49325.0840089
49396.1216633 ,  49323.1683817
49358.8370034 ,  49317.0039753
49307.420712 ,  49299.8636082
